"date";"AtomId";"Shows";"BudgetSpent";"Clicks"
"2024-06-25";10434;103;4.16102400;2
"2024-06-28";10487;18;0.32748800;0
"2024-06-15";10018;6;0.04816000;5
"2024-06-18";10421;818;17.34723200;1
"2024-06-11";10451;4;0.13484800;0
"2024-06-17";10595;20;0.22143968;1
"2024-06-23";10481;2;0.00000000;0
"2024-07-04";10674;1623;16.19707488;32
"2024-06-15";10330;781;30.10963200;23
"2024-06-15";10450;115;2.35984000;0
"2024-06-30";10640;7;0.10575936;0
"2024-06-28";10645;0;0.00000000;0
"2024-06-20";10421;671;15.56531200;4
"2024-06-25";10470;2;0.01926400;0
"2024-06-12";10470;1;0.00000000;0
"2024-06-28";10486;5;0.06742400;0
"2024-06-26";10644;2;0.10595200;0
"2024-06-18";10031;41;7.82118400;6
"2024-06-28";10330;4;0.03852800;1
"2024-06-11";10143;67;2.84144000;0
"2024-06-22";10497;112;2.98592000;1
"2024-06-18";10418;1;0.04816000;0
"2024-06-26";10647;522;9.52604800;16
"2024-06-22";10418;394;12.44454400;2
"2024-06-21";10593;6;0.06742400;0
"2024-06-11";10492;147;4.72931200;0
"2024-06-24";10174;1;0.01926400;0
"2024-06-25";10437;1;0.03852800;0
"2024-06-25";10475;384;7.43590400;1
"2024-06-14";10592;1;0.00000000;0
"2024-06-23";10477;142;2.12867200;0
"2024-06-13";10176;136;3.07260800;0
"2024-06-25";10431;116;2.29241600;4
"2024-07-08";10670;0;0.00000000;0
"2024-06-28";10331;1;0.00963200;0
"2024-06-18";10499;263;6.50160000;4
"2024-06-25";10241;69;1.29068800;1
"2024-06-26";10216;2;0.00963200;1
"2024-06-30";10641;4;0.13484800;1
"2024-06-17";10597;1;0.00000000;0
"2024-06-16";10036;48;1.37737600;1
"2024-06-14";10584;34;0.44307200;1
"2024-06-15";10608;5;0.03852800;0
"2024-06-24";10653;140;2.19609600;1
"2024-07-07";10457;74;0.84761600;0
"2024-06-20";10502;6;0.17337600;0
"2024-06-11";10418;0;0.00000000;0
"2024-06-15";10447;1;0.01926400;0
"2024-06-12";10433;4;0.00963200;0
"2024-06-27";10666;136;4.56556800;1
"2024-06-29";10433;1;0.01926400;0
"2024-06-26";10494;1;0.00963200;0
"2024-06-15";10603;3;0.00000000;0
"2024-06-16";10625;23;0.19264000;1
"2024-06-27";10662;2;0.00963200;0
"2024-06-24";10489;1;0.00963200;0
"2024-06-25";10630;155;1.10768000;3
"2024-06-23";10441;176;2.89923200;1
"2024-06-13";10256;2;0.03852800;0
"2024-06-13";10331;627;7.78265600;2
"2024-06-15";10445;26;0.64534400;0
"2024-06-13";10451;825;20.26572800;1
"2024-06-28";10640;1;0.00963200;0
"2024-07-07";10689;148;28.90890688;47
"2024-06-15";10216;205;2.66806400;18
"2024-07-06";10476;0;0.00000000;0
"2024-06-28";10648;113;2.59100800;2
"2024-06-18";10428;21;0.08668800;0
"2024-06-22";10457;1;0.01926400;0
"2024-07-05";10143;0;0.00000000;0
"2024-06-14";10240;183;4.40182400;0
"2024-06-15";10254;46;1.50259200;2
"2024-06-18";10458;359;6.36675200;0
"2024-06-26";10607;10;0.11558400;0
"2024-06-16";10467;299;5.79846400;0
"2024-07-05";10462;0;0.00000000;0
"2024-06-13";10493;1;0.00000000;0
"2024-06-13";10144;638;16.93305600;2
"2024-06-21";10630;200;1.23289600;9
"2024-06-11";10576;240;0.81872000;2
"2024-06-23";10432;295;9.42972800;8
"2024-06-25";10633;6;0.00000000;0
"2024-07-04";10240;0;0.00000000;0
"2024-07-04";10474;0;0.00000000;0
"2024-06-29";10500;104;3.97801600;2
"2024-06-13";10600;2;0.00963200;0
"2024-06-24";10176;418;6.68460800;2
"2024-06-25";10435;34;0.64534400;0
"2024-06-18";10470;1;0.00963200;0
"2024-06-19";10438;81;2.38873600;0
"2024-06-12";10591;42;1.08841600;4
"2024-06-22";10532;0;0.00000000;0
"2024-06-14";10583;2;0.00000000;0
"2024-06-16";10432;1588;47.76518432;36
"2024-07-05";10467;2;0.02889600;0
"2024-06-17";10477;1;0.01926400;0
"2024-06-11";10497;1054;8.70732800;7
"2024-06-25";10440;58;1.10768000;0
"2024-06-28";10481;1;0.06742400;0
"2024-07-08";10706;69;33.53255584;6
"2024-06-22";10611;251;1.82044800;13
"2024-06-19";10436;2;0.02889600;0
"2024-06-29";10421;58;1.36774400;2
"2024-06-11";10421;723;11.56803200;2
"2024-06-28";10450;2;0.00963200;0
"2024-06-26";10653;351;7.49369600;3
"2024-06-11";10330;1381;43.93155200;32
"2024-06-16";10458;204;3.74684800;1
"2024-07-07";10644;0;0.00000000;0
"2024-06-25";10712;18;0.52012800;0
"2024-07-01";10222;360;2.37881504;18
"2024-06-27";10661;79;2.72585600;0
"2024-06-18";10498;8;0.10595200;0
"2024-06-16";10427;10;0.46233600;3
"2024-06-18";10467;411;7.41664000;1
"2024-07-05";10691;9;18.58976000;5
"2024-06-21";10483;1;0.03852800;0
"2024-06-21";10236;286;6.10668800;0
"2024-06-18";10468;4;0.17337600;0
"2024-06-19";10433;1;0.00963200;0
"2024-06-12";10472;280;5.07606400;1
"2024-06-22";10143;22;0.55865600;0
"2024-06-30";10332;38;0.44307200;0
"2024-06-11";10500;390;8.71696000;2
"2024-06-17";10486;93;4.65225600;0
"2024-06-23";10596;1;0.00000000;0
"2024-07-01";10696;174;1.52147072;12
"2024-06-21";10241;104;2.14793600;1
"2024-07-01";10455;1;0.00963200;0
"2024-06-28";10143;83;1.44480000;0
"2024-06-23";10437;1;0.00000000;0
"2024-06-27";10476;231;3.98764800;0
"2024-06-20";10422;1;0.04816000;0
"2024-06-16";10433;2;0.04816000;0
"2024-06-27";10656;76;1.74339200;0
"2024-06-20";10493;1;0.03852800;0
"2024-07-05";10696;1;1.23857888;1
"2024-06-25";10706;19;22.35587200;7
"2024-06-20";10497;87;2.94739200;0
"2024-06-14";10595;2;0.00963200;0
"2024-06-23";10435;68;1.37737600;0
"2024-06-17";10018;137;7.71523200;107
"2024-06-26";10608;5;0.00000000;0
"2024-06-22";10216;1;0.00963200;0
"2024-06-13";10445;120;2.27315200;0
"2024-06-28";10455;76;1.10768000;0
"2024-06-22";10222;7131;61.84707200;385
"2024-06-12";10476;4;0.20227200;0
"2024-06-16";10468;3;0.03852800;0
"2024-06-11";10581;5;0.00000000;0
"2024-06-24";10656;3;0.01926400;0
"2024-06-28";10447;1;0.03852800;0
"2024-06-21";10482;77;2.68732800;0
"2024-06-11";10491;600;15.30524800;1
"2024-06-11";10254;33;1.02099200;0
"2024-06-22";10608;1;0.00000000;0
"2024-06-20";10418;430;19.39884800;1
"2024-06-11";10502;33;1.31958400;0
"2024-06-27";10233;1;0.02889600;0
"2024-06-24";10600;4;0.02889600;2
"2024-07-01";10256;1;0.00963200;0
"2024-06-23";10445;69;1.07878400;0
"2024-06-15";10498;10;0.03843168;0
"2024-07-08";10017;330;22.20176000;12
"2024-06-26";10496;1;0.07705600;0
"2024-06-26";10618;1627;15.53670496;128
"2024-06-13";10442;58;2.60064000;0
"2024-06-29";10671;1;0.00963200;0
"2024-06-29";10143;67;1.35811200;1
"2024-06-20";10431;201;3.62163200;3
"2024-06-16";10495;128;3.80464000;1
"2024-06-11";10460;1;0.01926400;0
"2024-06-28";10654;164;3.93948800;2
"2024-06-19";10428;4;0.12521600;0
"2024-06-16";10242;178;3.37120000;0
"2024-07-08";10641;0;0.00000000;0
"2024-06-13";10618;1330;11.00947232;61
"2024-06-24";10622;1;0.00000000;0
"2024-06-16";10631;3;0.00000000;0
"2024-06-16";10256;2;0.05779200;0
"2024-06-20";10236;397;12.15558400;0
"2024-06-30";10671;438;6.08742400;1
"2024-06-12";10501;128;7.62854400;0
"2024-06-30";10689;1004;83.11346848;42
"2024-06-29";10222;328;2.71583872;19
"2024-06-19";10430;77;1.50259200;0
"2024-06-14";10595;39;0.30783872;1
"2024-06-23";10485;157;3.17856000;1
"2024-06-19";10473;65;1.84934400;2
"2024-06-26";10658;3;0.13484800;0
"2024-06-12";10499;2;0.14448000;0
"2024-06-21";10641;1384;34.14534368;32
"2024-06-25";10463;106;1.82044800;0
"2024-06-20";10469;9;0.19264000;0
"2024-06-16";10438;141;4.50777600;2
"2024-06-23";10643;1289;33.64457600;40
"2024-06-21";10254;39;0.84761600;0
"2024-06-11";10582;4531;45.73273600;77
"2024-06-11";10174;1;0.08668800;0
"2024-06-15";10492;124;4.44035200;0
"2024-06-29";10455;141;1.52185600;0
"2024-06-16";10596;9;0.00963200;0
"2024-06-23";10216;235;2.76438400;14
"2024-06-22";10455;0;0.00000000;0
"2024-06-15";10441;151;4.17065600;0
"2024-06-24";10148;16;0.21190400;0
"2024-06-12";10167;369;8.38947200;1
"2024-06-26";10440;73;1.44480000;0
"2024-06-13";10575;2;0.01926400;0
"2024-06-17";10476;540;14.85254400;4
"2024-07-03";10447;4;0.03852800;0
"2024-06-29";10499;1;0.00963200;0
"2024-06-17";10498;2;0.00963200;0
"2024-06-17";10626;5;0.00000000;0
"2024-06-13";10498;30;0.82835200;0
"2024-06-18";10433;1;0.01926400;0
"2024-06-14";10036;120;21.54678400;8
"2024-06-22";10502;9;0.07705600;0
"2024-06-29";10649;1;0.01926400;0
"2024-06-20";10611;110;0.80908800;6
"2024-06-17";10436;111;3.08224000;0
"2024-07-01";10240;237;4.00691200;0
"2024-07-07";10018;2;0.00963200;1
"2024-06-20";10491;366;10.13286400;0
"2024-06-23";10167;1;0.01926400;0
"2024-06-25";10604;7;0.04816000;1
"2024-06-27";10463;62;1.09804800;0
"2024-06-11";10501;2;0.01926400;0
"2024-07-08";10679;365;16.78857600;3
"2024-06-28";10328;241;6.35712000;4
"2024-06-24";10418;1;0.06742400;0
"2024-06-23";10603;5;0.04816000;0
"2024-07-01";10671;0;0.00000000;0
"2024-06-23";10254;79;1.78192000;0
"2024-06-13";10583;1;0.00963200;0
"2024-06-15";10591;49;1.15584000;1
"2024-06-26";10656;219;4.89305600;0
"2024-06-23";10483;1;0.08668800;0
"2024-06-22";10480;1;0.10595200;0
"2024-06-12";10586;160;1.22326400;0
"2024-06-14";10216;10;0.11558400;1
"2024-06-27";10607;4;0.03852800;1
"2024-06-14";10445;66;1.38700800;0
"2024-06-23";10236;144;2.14793600;0
"2024-06-12";10331;2;0.01926400;0
"2024-06-19";10331;3;0.01926400;0
"2024-06-13";10018;22;0.58755200;14
"2024-06-20";10222;138;1.19436800;14
"2024-06-30";10691;4;0.11548768;0
"2024-06-29";10469;3;0.01926400;0
"2024-06-11";10148;1;0.08668800;0
"2024-06-27";10437;113;2.13830400;0
"2024-06-22";10494;106;2.05161600;0
"2024-06-25";10428;47;2.90886400;1
"2024-06-17";10458;119;2.34057600;0
"2024-06-14";10455;82;2.20572800;0
"2024-06-25";10643;1120;39.04812800;54
"2024-06-24";10432;283;10.21955200;16
"2024-06-18";10439;67;2.30204800;0
"2024-06-25";10485;1;0.09632000;0
"2024-06-20";10451;3;0.11558400;0
"2024-06-12";10436;326;8.37020800;0
"2024-06-23";10625;20;0.10595200;2
"2024-06-26";10476;1;0.01926400;0
"2024-07-03";10143;3;0.05779200;0
"2024-06-24";10608;1;0.02889600;0
"2024-06-24";10596;2;0.00963200;0
"2024-06-29";10641;2;0.00963200;0
"2024-06-21";10422;68;2.18646400;4
"2024-06-15";10583;3934;51.19456160;62
"2024-06-29";10651;49;1.35811200;1
"2024-06-24";10458;162;2.81254400;0
"2024-06-11";10602;27;0.18300800;0
"2024-06-16";10637;69;0.00000000;0
"2024-06-13";10328;15;0.55865600;1
"2024-06-11";10608;5;0.03852800;0
"2024-06-25";10329;27;0.54902400;1
"2024-06-26";10630;115;0.77056000;4
"2024-06-22";10176;2;0.01926400;0
"2024-06-15";10435;74;3.33267200;2
"2024-06-11";10616;14;0.00000000;0
"2024-06-22";10644;4;0.14448000;0
"2024-06-12";10422;355;8.15830400;4
"2024-06-18";10143;0;0.00000000;0
"2024-07-07";10696;48;0.77951776;1
"2024-06-15";10427;5;0.08668800;0
"2024-06-16";10473;49;0.62608000;0
"2024-06-24";10444;1;0.02889600;0
"2024-06-27";10457;74;1.25216000;2
"2024-06-22";10573;0;0.00000000;0
"2024-06-13";10458;1;0.02889600;0
"2024-06-12";10493;1;0.00000000;0
"2024-06-28";10500;1;0.00000000;0
"2024-06-25";10167;1;0.02889600;0
"2024-06-19";10240;594;10.40256000;6
"2024-07-08";10167;0;0.00000000;0
"2024-06-27";10216;4;0.05779200;0
"2024-06-23";10645;1;0.08668800;0
"2024-06-15";10036;55;1.32921600;1
"2024-06-25";10661;3;0.06742400;0
"2024-06-22";10330;320;8.39910400;3
"2024-06-27";10451;281;3.92022400;1
"2024-06-11";10590;1;0.00000000;0
"2024-06-17";10600;9;0.08649536;0
"2024-06-26";10488;1;0.03852800;0
"2024-06-21";10602;11;0.09632000;2
"2024-06-23";10463;56;0.88614400;0
"2024-06-16";10477;575;10.94195200;0
"2024-06-22";10488;360;7.99456000;1
"2024-06-25";10641;9;0.13484800;0
"2024-06-24";10435;30;0.79945600;0
"2024-06-25";10494;92;2.23462400;0
"2024-06-14";10451;619;15.38230400;1
"2024-06-29";10640;285;5.16275200;12
"2024-06-21";10610;1;0.00000000;0
"2024-06-27";10176;250;3.15929600;2
"2024-06-21";10421;4;0.04816000;0
"2024-06-19";10031;39;9.62236800;5
"2024-07-01";10328;347;8.34131200;15
"2024-06-22";10593;7;0.04816000;0
"2024-06-24";10710;49;1.39664000;0
"2024-06-23";10497;119;3.16892800;2
"2024-06-15";10586;1;0.01926400;0
"2024-06-22";10634;566;4.01654400;20
"2024-06-26";10431;114;1.90713600;1
"2024-06-16";10600;17;0.14448000;0
"2024-06-12";10614;1;0.00000000;0
"2024-06-24";10631;1;0.00963200;0
"2024-06-15";10467;361;7.06025600;1
"2024-06-25";10647;493;9.53568000;14
"2024-06-17";10428;17;0.23116800;0
"2024-06-26";10233;1;0.00000000;0
"2024-07-03";10676;109;2.92812800;1
"2024-07-01";10641;1861;37.21804800;38
"2024-06-28";10430;54;0.67424000;0
"2024-06-13";10592;5200;30.41862656;64
"2024-06-23";10492;96;2.19609600;0
"2024-06-15";10591;1;0.00000000;0
"2024-06-11";10630;15;0.10595200;1
"2024-06-26";10665;15;0.28896000;0
"2024-06-17";10036;176;39.39488000;9
"2024-06-15";10469;12;0.13475168;0
"2024-06-12";10609;7;0.00000000;0
"2024-06-21";10689;37;1.28230816;6
"2024-06-29";10332;17;0.13484800;0
"2024-06-19";10499;295;9.84390400;3
"2024-06-29";10174;375;5.34576000;0
"2024-06-25";10493;579;10.56630400;0
"2024-06-11";10431;244;3.86243200;1
"2024-07-06";10457;832;10.20992000;2
"2024-06-18";10447;198;4.09360000;0
"2024-06-18";10168;1;0.01926400;0
"2024-06-15";10433;0;0.00000000;0
"2024-06-26";10477;2;0.00000000;0
"2024-06-26";10706;60;13.51668192;15
"2024-06-16";10450;141;2.47542400;0
"2024-06-21";10497;133;2.80291200;5
"2024-06-16";10018;82;5.08569600;48
"2024-07-05";10643;1;0.00000000;0
"2024-06-22";10435;95;1.77228800;0
"2024-06-23";10611;387;2.52358400;23
"2024-06-29";10645;0;0.00000000;0
"2024-06-21";10222;7326;62.29062560;359
"2024-06-26";10624;1140;10.68217696;71
"2024-06-21";10460;1;0.03852800;0
"2024-06-11";10469;18;0.21190400;0
"2024-06-24";10634;581;4.22844800;29
"2024-06-18";10600;2;0.00963200;0
"2024-06-21";10418;518;17.10643200;0
"2024-06-12";10612;14;0.00000000;0
"2024-06-26";10432;3;0.01926400;0
"2024-06-16";10442;2;0.06742400;0
"2024-06-19";10036;19;39.37561600;4
"2024-06-12";10494;1;0.00963200;0
"2024-06-20";10599;1;0.00000000;0
"2024-06-23";10614;4;0.02889600;0
"2024-06-21";10462;135;3.26524800;0
"2024-06-19";10620;7;0.01926400;0
"2024-06-21";10143;54;1.19436800;0
"2024-06-20";10485;470;12.86835200;1
"2024-06-19";10500;1;0.03852800;0
"2024-06-22";10630;360;2.04198400;18
"2024-06-20";10241;262;6.51123200;0
"2024-06-18";10486;160;3.97801600;0
"2024-06-22";10596;1;0.00000000;0
"2024-07-01";10642;4;0.08668800;0
"2024-06-20";10171;993;22.84710400;6
"2024-06-19";10421;3;0.03852800;0
"2024-07-06";10696;14;0.61481056;1
"2024-07-01";10443;41;0.58755200;0
"2024-06-11";10591;11;0.00000000;0
"2024-06-20";10598;2;0.00963200;0
"2024-06-18";10328;1021;22.70310560;13
"2024-06-21";10612;1;0.00000000;0
"2024-06-20";10329;170;2.60064000;0
"2024-07-03";10671;0;0.00000000;0
"2024-07-04";10696;2738;20.95884672;89
"2024-06-17";10427;2;0.04816000;0
"2024-06-16";10609;13;0.00000000;0
"2024-06-20";10602;15;0.14448000;2
"2024-06-24";10556;0;0.00000000;0
"2024-07-07";10706;486;1.10411616;1
"2024-06-22";10475;1;0.01926400;0
"2024-06-11";10619;1;0.02889600;0
"2024-06-30";10421;8;0.15411200;0
"2024-06-25";10216;2;0.00000000;0
"2024-06-13";10436;85;2.68732800;1
"2024-06-24";10713;117;3.83353600;0
"2024-06-22";10444;24;0.38528000;0
"2024-06-14";10495;51;3.09187200;0
"2024-06-20";10514;0;0.00000000;0
"2024-06-26";10502;10;0.31785600;0
"2024-06-25";10457;32;0.50086400;0
"2024-06-20";10483;2;0.12521600;0
"2024-06-11";10242;2;0.05779200;0
"2024-06-14";10328;8;0.27932800;0
"2024-07-03";10481;0;0.00000000;0
"2024-07-03";10240;10;0.11558400;0
"2024-06-12";10144;1;0.02889600;0
"2024-06-21";10494;65;2.09014400;0
"2024-06-17";10031;60;13.04172800;8
"2024-06-19";10469;8;0.11558400;0
"2024-06-30";10500;273;11.36576000;2
"2024-06-11";10624;14;0.14448000;1
"2024-06-26";10435;42;1.05952000;0
"2024-06-23";10176;392;4.62336000;0
"2024-06-13";10581;71;0.21190400;0
"2024-06-30";10469;2;0.07705600;0
"2024-06-13";10502;4642;93.04512000;14
"2024-06-26";10428;17;0.79945600;0
"2024-06-21";10463;1;0.05779200;0
"2024-06-14";10331;683;9.27561600;7
"2024-06-15";10625;1;0.00000000;0
"2024-06-13";10036;68;8.70732800;4
"2024-06-14";10496;8;0.17337600;0
"2024-06-12";10618;593;5.33612800;31
"2024-06-16";10444;62;1.69523200;0
"2024-06-19";10618;1;0.00963200;0
"2024-06-21";10491;203;3.87206400;1
"2024-07-08";10689;1;0.00000000;0
"2024-06-30";10654;71;2.05161600;0
"2024-06-22";10625;4;0.02889600;0
"2024-06-12";10600;5;0.03852800;0
"2024-06-24";10640;593;10.52777600;15
"2024-06-30";10660;1;0.01926400;0
"2024-06-14";10256;1;0.01926400;0
"2024-06-29";10689;88;3.29414400;4
"2024-06-24";10233;2;0.02889600;0
"2024-06-15";10463;411;7.95603200;1
"2024-06-25";10618;1765;16.86611360;128
"2024-06-14";10487;265;7.43590400;2
"2024-07-03";10640;3;0.26969600;0
"2024-06-24";10171;248;3.65052800;1
"2024-06-14";10176;271;6.26080000;1
"2024-06-16";10441;169;5.84662400;0
"2024-06-24";10242;126;2.17683200;0
"2024-06-11";10241;127;2.49468800;0
"2024-06-14";10018;99;3.56384000;75
"2024-06-14";10031;7;0.00000000;0
"2024-07-08";10460;0;0.00000000;0
"2024-06-28";10470;138;2.69696000;1
"2024-07-01";10640;6;0.26006400;0
"2024-06-28";10467;211;2.07088000;1
"2024-06-18";10476;552;12.51196800;1
"2024-06-15";10472;284;5.21139360;5
"2024-06-24";10477;68;1.55075200;0
"2024-06-21";10493;1;0.00963200;0
"2024-07-03";10174;28;0.35638400;0
"2024-06-25";10462;165;3.38083200;0
"2024-07-03";10669;0;0.00000000;0
"2024-06-25";10443;1;0.00963200;0
"2024-06-30";10496;7;0.43344000;0
"2024-06-15";10600;1;0.00000000;0
"2024-06-17";10433;1;0.00963200;0
"2024-06-23";10330;339;9.09260800;14
"2024-06-16";10476;765;20.05382400;3
"2024-06-13";10499;2;0.03852800;0
"2024-07-01";10650;2;0.00000000;0
"2024-06-30";10668;212;3.59697408;8
"2024-06-24";10485;51;1.16547200;0
"2024-07-05";10643;16;0.26006400;0
"2024-06-18";10469;15;0.27932800;0
"2024-06-11";10639;202;1.47369600;4
"2024-06-13";10595;1906;15.61347200;98
"2024-06-16";10614;2;0.00000000;0
"2024-06-28";10222;7795;64.08227392;411
"2024-06-18";10473;67;1.43516800;2
"2024-06-28";10442;1;0.06742400;0
"2024-06-22";10254;45;1.57001600;0
"2024-06-12";10036;71;6.39564800;4
"2024-06-15";10596;4;0.00000000;0
"2024-06-24";10662;6;0.01926400;0
"2024-06-21";10488;415;9.40083200;1
"2024-07-07";10017;9;0.00000000;0
"2024-06-27";10477;1;0.02889600;0
"2024-06-12";10621;2;0.00000000;0
"2024-06-17";10240;1;0.00963200;0
"2024-06-15";10438;138;4.50777600;0
"2024-06-15";10495;90;2.61027200;0
"2024-06-21";10233;2;0.18300800;0
"2024-06-19";10468;5;0.16374400;0
"2024-06-24";10330;212;6.77129600;5
"2024-06-14";10442;86;2.50432000;0
"2024-06-17";10469;18;0.43344000;0
"2024-06-26";10499;3;0.03852800;0
"2024-06-24";10445;31;0.66460800;0
"2024-07-01";10648;176;3.91059200;2
"2024-06-19";10222;20;0.18291168;0
"2024-06-21";10644;552;19.70707200;2
"2024-06-21";10216;3;0.00963200;0
"2024-07-06";10467;2;0.04816000;0
"2024-06-28";10499;9;0.49123200;0
"2024-06-28";10458;108;1.40627200;0
"2024-06-14";10618;1365;11.37635520;70
"2024-06-27";10662;1;0.00000000;0
"2024-07-01";10472;1;0.00963200;0
"2024-06-20";10488;607;17.06790400;2
"2024-07-03";10492;0;0.00000000;0
"2024-07-08";10480;0;0.00000000;0
"2024-07-06";10017;10;0.00000000;0
"2024-06-24";10467;117;1.87824000;0
"2024-06-30";10222;353;3.04371200;21
"2024-07-06";10431;0;0.00000000;0
"2024-06-24";10480;1;0.00963200;0
"2024-06-27";10653;285;6.15484800;0
"2024-06-12";10441;1;0.02889600;0
"2024-06-19";10470;160;3.07260800;0
"2024-06-27";10480;253;4.26697600;1
"2024-06-25";10634;8;0.02889600;1
"2024-06-15";10614;5;0.00000000;0
"2024-06-16";10634;612;4.30550400;28
"2024-06-11";10577;1;0.00000000;0
"2024-06-12";10445;80;2.12867200;0
"2024-06-21";10330;562;11.88588800;8
"2024-06-20";10474;541;11.96294400;1
"2024-06-22";10602;5;0.01926400;0
"2024-06-11";10427;1367;7.74412800;5
"2024-06-15";10586;15;0.14448000;1
"2024-06-26";10661;4;0.00963200;0
"2024-06-24";10463;80;1.45443200;0
"2024-06-15";10477;519;10.38329600;0
"2024-07-01";10222;30;0.18300800;2
"2024-06-27";10458;110;1.44480000;0
"2024-06-20";10624;33;0.19254368;1
"2024-06-22";10236;267;3.22672000;1
"2024-06-28";10240;92;1.89750400;1
"2024-06-21";10475;1;0.00963200;0
"2024-06-11";10585;5;0.08668800;0
"2024-06-28";10659;1;0.01926400;0
"2024-06-22";10432;372;10.23881600;7
"2024-07-01";10451;681;8.31241600;1
"2024-06-14";10499;1;0.05779200;0
"2024-06-24";10018;108;4.42108800;87
"2024-06-25";10593;19;0.19264000;3
"2024-06-29";10496;14;0.69350400;0
"2024-06-23";10644;3;0.28896000;0
"2024-06-14";10436;82;2.82217600;0
"2024-06-12";10595;16;0.24080000;4
"2024-06-13";10422;4;0.50086400;0
"2024-06-26";10457;77;1.47369600;0
"2024-06-11";10463;474;8.79401600;1
"2024-07-01";10500;1;0.02889600;0
"2024-06-29";10654;1;0.00000000;0
"2024-06-28";10689;62;13.90629632;31
"2024-06-21";10781;0;0.00000000;0
"2024-06-23";10233;1;0.00963200;0
"2024-06-17";10473;84;1.64707200;0
"2024-06-15";10242;236;5.44208000;1
"2024-06-11";10621;5;0.00000000;0
"2024-06-30";10240;162;2.35020800;1
"2024-06-14";10578;1;0.01926400;0
"2024-06-13";10613;2;0.00000000;0
"2024-06-25";10502;9;0.28896000;0
"2024-06-17";10631;2;0.00000000;0
"2024-06-15";10432;9;0.13484800;0
"2024-06-21";10642;7;0.32748800;0
"2024-06-26";10497;1;0.01926400;0
"2024-06-16";10628;2;0.00000000;0
"2024-07-01";10174;486;8.35094400;2
"2024-06-11";10392;0;0.00000000;0
"2024-06-13";10455;144;3.90096000;0
"2024-06-19";10496;349;9.52604800;1
"2024-07-03";10434;0;0.00000000;0
"2024-07-07";10675;0;0.00000000;0
"2024-06-24";10441;80;1.72412800;0
"2024-06-24";10625;13;0.16374400;1
"2024-06-27";10256;2;0.04816000;0
"2024-06-19";10618;43;0.34675200;3
"2024-06-25";10476;1;0.03852800;0
"2024-06-12";10455;0;0.00000000;0
"2024-06-19";10476;3;0.18300800;0
"2024-06-28";10651;143;3.21708800;1
"2024-06-20";10434;6;0.31785600;0
"2024-06-23";10608;3;0.00000000;0
"2024-06-12";10603;5;0.05779200;0
"2024-06-24";10216;463;5.30723200;24
"2024-06-19";10328;1050;23.21312000;17
"2024-07-01";10018;77;5.30723200;46
"2024-06-20";10630;275;1.61817600;11
"2024-06-14";10600;136;0.81872000;3
"2024-07-08";10018;7;0.01926400;2
"2024-06-18";10495;73;2.86070400;0
"2024-06-13";10495;70;3.38083200;0
"2024-06-11";10222;8610;64.61193760;447
"2024-06-21";10435;88;2.12867200;0
"2024-06-17";10441;374;13.83155200;1
"2024-07-01";10332;16;0.04816000;0
"2024-06-28";10438;35;0.80908800;0
"2024-06-25";10233;4;0.05779200;0
"2024-06-22";10647;6;0.20227200;1
"2024-06-13";10481;163;6.83872000;0
"2024-06-20";10144;230;7.94640000;0
"2024-06-28";10649;1;0.01926400;0
"2024-06-25";10488;1;0.05779200;0
"2024-07-01";10670;3141;51.97417568;18
"2024-06-23";10630;7;0.04816000;1
"2024-06-17";10467;250;4.55593600;0
"2024-06-26";10463;86;1.57964800;0
"2024-06-12";10502;10;0.30822400;0
"2024-06-28";10663;161;3.59273600;0
"2024-06-21";10607;383;2.77401600;19
"2024-06-13";10578;1;0.00963200;0
"2024-06-12";10583;4564;54.01625600;79
"2024-06-20";10148;1;0.01926400;0
"2024-06-16";10498;4;0.00000000;0
"2024-06-11";10611;326;2.34057600;11
"2024-06-26";10633;1;0.00000000;0
"2024-06-13";10167;131;2.90886400;0
"2024-07-05";10240;0;0.00000000;0
"2024-06-25";10644;2;0.25043200;0
"2024-06-22";10167;303;3.19782400;1
"2024-06-11";10216;351;3.61200000;15
"2024-06-15";10331;2;0.01926400;0
"2024-06-15";10592;1;0.00000000;0
"2024-06-23";10634;1;0.00963200;0
"2024-07-01";10433;231;5.17238400;3
"2024-06-24";10599;1;0.00000000;0
"2024-06-23";10472;126;2.89923200;1
"2024-07-01";10662;503;8.64953600;3
"2024-07-06";10706;512;32.69746144;5
"2024-06-15";10442;0;0.00000000;0
"2024-06-21";10502;13;0.31785600;0
"2024-06-12";10577;75;0.29859200;1
"2024-06-26";10467;89;1.16547200;0
"2024-06-13";10473;50;0.66460800;0
"2024-06-12";10498;174;4.94121600;1
"2024-06-23";10439;62;1.12694400;0
"2024-06-18";10500;2;0.06742400;0
"2024-06-24";10689;348;52.31466688;31
"2024-06-25";10469;7;0.11558400;1
"2024-06-23";10476;1;0.00000000;0
"2024-06-23";10241;193;3.61200000;0
"2024-06-14";10591;1;0.00963200;0
"2024-06-14";10624;27;0.29859200;1
"2024-06-17";10485;1;0.06742400;0
"2024-06-21";10560;0;0.00000000;0
"2024-06-25";10634;1;0.00963200;0
"2024-06-12";10630;826;5.91404800;36
"2024-06-26";10649;5;0.00000000;0
"2024-06-28";10216;220;2.74512000;13
"2024-07-06";10670;0;0.00000000;0
"2024-06-19";10167;1;0.00963200;0
"2024-06-12";10474;87;3.62163200;0
